stopid,name_t,name_e,lat,lon
1458,แยกกิ่งแก้ว(มาร์เก็ตแลนด์),Kingkaew Intersection (Market Land),13.7223002346402,100.737850739866
1459,ดิยูโรเปี้ยนทาวน์,The European Town,13.7222260648166,100.73346008
1460,ตรงข้ามวัดลานบุญ,Wat Lan Boon (Opposite),13.7219865852133,100.719097889933
1461,หมู่บ้านไทยสมุทร,Thai Samut Village,13.7220110476511,100.717210120067
1462,ซอยลาดกระบัง 14,Ladkrabang Soi 14,13.721974701501,100.71426578
1463,โรงพยาบาลสิรินธร,Sirindhorn Hospital,13.7217174563839,100.706509625061
1464,แยกอ่อนนุช-สุขาภิบาล 2,Onnut - Sukhapiban 2 Intersection,13.7216145568836,100.704581582988
1465,บริษัทพัฒนาการถาวร(ขาออก),Pattanakarn Thawon Company,13.7231855464579,100.65856277508
1466,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village (Opposite),13.7275658418707,100.656616427301
1468,เขตสวนหลวง,Suan Luang,13.7314529550294,100.650834437938
1469,ตรงข้ามโรงพยาบาลวิภาราม,Vibharam Hospital (Opposite),13.7338185241254,100.645846863861
1471,โรงพยาบาลวิภาราม,Vibharam Hospital,13.733958734,100.64608178
1472,ตรงข้ามตลาดพัฒนาการ,Pattanakan Market (Opposite),13.7305693367876,100.65324799418
1474,หมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village,13.7274370495625,100.656989888782
1476,ทางต่างระดับประเวศ ขาออก,Prawet Interchange Outbound,13.72159221,100.6996126
1477,ตรงข้ามแยกแม็คอ่อนนุช-สุขาภิบาล 2,Onnut - Sukhapiban 2 Intersection (Opposite),13.7218114189215,100.703645079041
1478,ตรงข้ามโรงพยาบาลสิรินธร,Sirindhorn Hospital (Opposite),13.722028384,100.70725904
1479,ตรงข้ามโรงเรียนประเวศพิทยาคาร,Opposite Prawet Pittayakhan School,13.72223384,100.7134078
1480,โรงเรียนพร้อม,Prom school,13.7222717937592,100.716647899398
1481,วัดลานบุญ(วัด1),Wat Lanboon (Temple 1),13.7222421344908,100.71938824913
1482,ซอยศรีสวัสศิริ 2,Srisawatsiri Soi 2,13.7225132592116,100.734024735584
1483,แยกกิ่งแก้ว วัดสังฆราชา,Kingkaew Intersection (Sangkaracha Temple),13.7225790675772,100.738705869532
1484,แยกกิ่งแก้วปั้มเอสโซ่,Kingkaew Intersection  Esso Station,13.7226145103562,100.741348410669
1485,สจล.(คณะเทคโนโลยีสารสนเทศ),KMITL (Faculty of Information Technology),13.7305760892899,100.780869799633
1486,แยกสวนหลวง(อ่อนนุช 58),Suanluang Intersection (Onnut 58),13.7121363327469,100.64202831537
1487,หมู่บ้านมิตรภาพ,Mittraphap Village,13.7106087845702,100.634445211799
1488,ตรงข้ามวัดต้นไทรย์,Wat Ton Sai (Opposite),13.709700948,100.62599024
1489,ซอยอ่อนนุช 20-22,Onnut Soi 20-22,13.709640717535,100.613280971019
1490,ตรงข้ามวัดมหาบุศย์,Wat Mahabut (Opposite),13.7122766981548,100.606274126916
1491,บิ๊กซีเอ็กซ์ตร้าอ่อนนุช,Big C Extra Onnut,13.7101456620014,100.601900352378
1492,ตรงข้ามบิ๊กซีอ่อนนุช,Big C Onnut (Opposite),13.7104714560339,100.602056938301
1495,ตรงข้ามซอยอ่อนนุช 30,Onnut Soi 30 (Opposite),13.709049972,100.61790048
1496,วัดทองใน,Wat Thong Nai,13.7095923115459,100.623550832436
1497,วัดต้นไทรย์,Wat Ton Sai,13.7099384114673,100.626677140844
1498,ตรงข้ามซอยอ่อนนุช 42,Onnut Soi 42 (Opposite),13.7101574437583,100.62873970582
1501,โรงเรียนพัฒนาช่างเทคนิคยานยนต์(เพชรเกษม 88),Technologyyanyont (Phetkasem 88),13.7273205703401,100.405509157614
1502,ศาลาทางหลวงถนนบางไผ่,Bang Phai Road,13.7320124374577,100.405513701088
1503,หมู่บ้านนันทวัน,Nanthawan Village,13.7368234295317,100.405525923263
1504,ครัวสมร บริษัทขนส่ง ถนนบางแวก,Krua Samorn  Transport Company  Bang Waek Road,13.74375858,100.40554039
1505,ตรงข้ามริมคลอง,Rim Khlong (opposite),13.7475705513882,100.405479548492
1507,พรานนก-กาญจนาภิเษก ขาออก,Phrannok - Kanchanaphisek Interchange Outbound,13.75448321,100.4054757
1508,ซอยทวีวัฒนา-กาญจนาภิเษก 2,Soi tThawi Watthana - Kanchanaphisek 2,13.7569395763942,100.405723712843
1509,ตรงข้ามธนาคารกรุงศรีอยุธยา(ถนนกาญจนาภิเษกขาออก),Krungsri Bank (opposite),13.762036,100.40637
1510,เดอะ พาซิโอ พาร์ค กาญจนาภิเษก,The Paseo Park Kanchanaphisek,13.76534597,100.406714
1511,หมู่บ้านกาญจนาภิเษก 9,Kanchana Phisek 9 Village,13.7706961391962,100.407351405018
1512,พุทธมณฑลสาย 2 ซอย 24,Phutthamonthon Sai 2 Soi 24,13.7753718017098,100.40793212
1513,ตรงข้ามเดอะมอลล์บางแค,The Mall Bangkae (Opposite),13.7107001655093,100.409687739259
1514,นาวีเจริญทรัพย์,Nawi Charoen Sap,13.7046397713654,100.406852414351
1515,ปั๊มคาลเท็กซ์กาญจนาภิเษก,Caltex Station Kanchana Phisek,13.6966627018913,100.407758922226
1516,โชว์รูมรถนำเข้าถนนกาญจนาภิเษก,Show Room Import Car Kanchana Phisek,13.6927054766931,100.407892663384
1517,ตรงข้ามวงแหวนเซ็นเตอร์,Wongwaen Center (Opposite),13.6885205763407,100.407613722561
1518,สนามกอล์ฟนที,Nathee Golf Club,13.677397583,100.406855797683
1519,แม็คโครบางบอน,Makro Bangbon,13.6705437723812,100.406382175122
1520,หมู่บ้านบางบอนวิลล์okshopสาขาบางบอน,Bang Bon Ville Village  Okshop Bang Bon,13.6687865917689,100.406276218842
1521,ปั๊มน้ำมันปตท.กาญจนาภิเษก,PTT Gas Station Kanchana Phisek,13.6648141285403,100.406020701982
1522,หมู่บ้านบางบอนวิลล์2,Bangbon Ville 2 Village,13.66096984,100.4057028
1523,ตรงข้ามหมู่บ้านเพชรวงแหวน,Phet Wongwaen Village (Opposite),13.6519904569865,100.405536698842
1524,หมู่บ้านเพชรวงแหวน,Phet Wongwaen Village,13.6512282798668,100.405088621606
1525,หมู่บ้านบางบอนวิลล์,Bang Bon Ville Village,13.6683054297254,100.405561757195
1526,วงแหวนสหกิจออยล์,Wongwaen Sahakit Oil,13.6721323270727,100.40579279753
1527,เมนี่เพลสคอฟฟี่แอนด์เบเกอรี่,Many Place Coffee&Bekery,13.678647704,100.40625027
1529,วงแหวนเซ็นเตอร์,Wongwaen Center,13.6886354150614,100.406915574878
1530,ตรงข้ามปั๊มคาลเท็กซ์กาญจนาภิเษก,Caltax Station Kanchana Phisek (Opposite),13.6962297822879,100.407128901982
1531,ยูโรเอเซียอินเตอร์เทรด,Euro Asia Intertrade,13.7044696842854,100.406165188492
1532,แยกอิสรภาพ 44,Isaraphap 44 Intersection,13.7527119506639,100.478200401965
1533,ตรงข้ามซอยอิสรภาพ 37,Soi Isaraphap 37 (Opposite),13.750232698,100.47864449
1534,ตรงข้ามโรงเรียนวัดชิโนรส,Wat Chinorot School (Opposite),13.7474631602874,100.479700635649
1535,ซอยอิสรภาพ 42/1,Soi Isaraphap 42/1,13.7447510619335,100.480743585612
1536,ตรงข้ามซอยอิสรภาพ 31,Soi Isonphap 31 (Opposite),13.7432096508922,100.481892157824
1537,หน้าโรงเรียนณรงค์สอนขับรถ,Narong Driving School,13.7396431941334,100.484452645859
1538,หน้าร้านสิริภัณฑ์,Siri Phan Shop,13.7371510919988,100.48616703042
1539,สถานีตำรวจนครบาลบุพพาราม,Buppharam Metropolitan Police Station,13.73523724,100.4892095
1540,บิ๊กซี อิสรภาพ,Big C Itsaraphap,13.73297329,100.4921241
1541,แยกบ้านแขก(ขาออก),Ban Khaek Intersection,13.729449497,100.49432534
1542,วงเวียนใหญ่(นิรันดร์รัตน์),Wong Wian Yai (Niranrat),13.727791648,100.49375489
1544,เกตเวย์เอกมัย,Gateway Ekamai,13.718578483,100.58626988
1545,วงเวียนใหญ่(ธนบุรีศึกษา),Wong Wian Yai (Thonburi suksa),13.727910779,100.49348888
1546,ซอยอิสรภาพ 17/1,Soi Isaraphap 17/1,13.7353454664112,100.488850696316
1547,มัสยิดดิลฟัลลาห์,Dilfanlah Mosque,13.7370549973967,100.486067721051
1548,แยกโพธิ์สามต้น,Yaek Phosamton,13.73915789,100.4845728
1549,ซอยอิสรภาพ 31,Soi Isaraphap 31,13.7431698610542,100.481694291508
1550,ซอยอิสรภาพ 33,Soi Isaraphap 33,13.744737203239,100.480550664735
1551,โรงเรียนวัดชิโนรส,Wat Chinorot School,13.747499848,100.47946352
1552,ซอยอิสรภาพ 37,Soi Isaraphap 37,13.7502828084207,100.478467968702
1555,บุคคโล สมาคมสร้างคุณค่า,Buk Ka Lo,13.7039915245778,100.487194042596
1556,ซอยมาตานุสรณ์,Soi Mata Nu Son,13.698163556,100.49628677
1557,ตรงข้ามโรงเรียนเสริมปัญญา ตรงข้ามโรงเรียนอัสราฟียะฮ์,Sermpanya School (Opposite),13.69877355,100.49875808
1558,เอเชียทีคเดอะรีเวอร์ฟร้อนท์,Asiarique The Riverfont,13.70349138,100.50394706
1559,โรงแรมแม่น้ำรามาดาพลาซา พนาสิริ,Ramada Plaza Bangkok Menam Riverside,13.7058985994427,100.506575450667
1560,องค์การสะพานปลา,Fish Marketing Organization,13.7116065670746,100.511986305439
1561,สำนักงานตำรวจแห่งชาติ,Royal Thai Police Headquarters,13.74480673,100.53829415
1562,สยามสแควร์,Siam Square,13.7454734755665,100.53424590979
1563,อาคารศรีจุลทรัพย์,Srijillasap Building,13.7481106197367,100.519623445896
1564,ตรงข้ามโรงพยาบาลหัวเฉียว,Hua Chiew Hospital (Opposite),13.749922935,100.51688762
1565,ตรงข้ามโรงเรียนเทพศิรินทร์,Debsirin school (Opposite),13.747168147659,100.51644130979
1567,วัดพลับพลาชัย,Wat Phlapphlachai,13.7460314553358,100.513277791088
1568,ตลาดวรจักร,Worachak Market,13.7494146202957,100.507506256947
1569,ประปาแม้นศรี,Maensri Mwa Office,13.7511273650977,100.508277852386
1570,ภูเขาทอง วัดสระเกศ,Wat Saket,13.7529049006852,100.509045824771
1571,วัดสิตาราม หลานหลวง,Wat Sitharam,13.7555158162495,100.509434202386
1572,การบินไทยหลานหลวง,Thai Airways Larnluang,13.756322853,100.50708574
1573,สนามหลวง(ม.ธรรมศาสตร์),Sanam Luang (Thammasat U.),13.7566045636118,100.492363292176
1574,ตรงข้ามวัดบวรนิเวศวิหาร,Opposite Wat Bawonniwetwihan,13.76029743,100.5012231
1575,ตรงข้ามนิทรรศน์รัตนโกสินทร์,Opposite Rattanakosin Exhibition Hall,13.75651003,100.5036334
1576,ตรงข้ามการบินไทยหลานหลวง,Thai Airways Larnluang (Opposite),13.756491965,100.50729393
1577,ตรงข้ามวัดสระเกศ ภูเขาทอง,Wat Saket (Opposite),13.753309545,100.50927444
1578,พระยายัง,Phraya Yang,13.7527298048383,100.522255470631
